propertyCode;thumbnail;externalReference;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;latitude;longitude;showAddress;url;hasVideo;status;newDevelopment;hasLift
81184575;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/02/c4/571799531.jpg;M-2509;19;NA;6000.0;chalet;rent;602.0;False;5;4;Santa Maria del Cami;Balears (Illes);Santa Maria del Cami;NA;es;39.6561996;2.7702057;False;https://www.idealista.com/inmueble/81184575/;False;good;False;NA
81250897;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/8b/53/573152350.jpg;NA;16;1;2000.0;flat;rent;150.0;True;3;2;Carretera de l'Arenal;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5207285;2.7431164;False;https://www.idealista.com/inmueble/81250897/;False;good;False;False
81293577;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/16/03/574061556.jpg;ALQRUSTLLADO1500;25;NA;1500.0;countryHouse;rent;250.0;False;4;3;DEL VAPOR DE SANTUERI;Balears (Illes);Felanitx;S'Horta - Cas Concos des Cavaller;es;39.4243725;3.2308409;False;https://www.idealista.com/inmueble/81293577/;False;good;False;NA
81333568;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/e5/b9/668119472.jpg;8WNB2SA4;30;bj;6500.0;chalet;rent;600.0;False;5;5;Camino de Son Llagosta;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5619928;2.6038128;False;https://www.idealista.com/inmueble/81333568/;True;good;False;NA
81430896;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/cb/ab/593081585.jpg;NA;34;bj;7083.0;duplex;rent;330.0;True;4;4;Jesús/Nuestra Señora de Jesús;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9188024;1.4698161;False;https://www.idealista.com/inmueble/81430896/;False;good;False;True
33998466;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/e4/88/672162337.jpg;10671;56;NA;4000.0;chalet;rent;500.0;False;4;4;barrio Les Maravelles;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5255788;2.7476642;False;https://www.idealista.com/inmueble/33998466/;True;good;False;NA
81486668;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/65/46/577845731.jpg;C-113955-A2;15;1;2000.0;flat;rent;278.0;True;4;2;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.571684;2.6530485;False;https://www.idealista.com/inmueble/81486668/;False;good;False;False
81543713;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/76/95/578900582.jpg;Mallorca;28;2;1450.0;flat;rent;108.0;True;2;2;Saridakis;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5560208;2.6064519;False;https://www.idealista.com/inmueble/81543713/;False;good;False;True
39754923;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/b5/20/652046911.jpg;PAG1419;9;2;1300.0;flat;rent;70.0;False;2;1;Peguera;Balears (Illes);Calvià;Peguera;es;39.5363081;2.4514701;False;https://www.idealista.com/inmueble/39754923/;False;NA;False;True
36018861;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/6f/28/190244023.jpg;39131;17;NA;5000.0;chalet;rent;480.0;False;5;3;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5028743;2.4731953;False;https://www.idealista.com/inmueble/36018861/;False;good;False;NA
81603357;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/d7/d2/580444929.jpg;Jaurorapb;24;bj;1700.0;flat;rent;150.0;True;3;2;Calle Aurora;Balears (Illes);Binissalem;NA;es;39.6847826;2.8463059;False;https://www.idealista.com/inmueble/81603357/;False;good;False;False
81649671;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/2e/5e/711676514.jpg;M13B07193;31;NA;1980.0;chalet;rent;220.0;False;5;2;Palmanyola;Balears (Illes);Palmanyola;NA;es;39.6658753;2.6732924;False;https://www.idealista.com/inmueble/81649671/;False;good;False;NA
85221988;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/1a/4e/583080310.jpg;NA;25;NA;5500.0;chalet;rent;450.0;False;4;3;San Agustín - Cala de Bou;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9512901;1.2813089;False;https://www.idealista.com/inmueble/85221988/;False;good;False;NA
81754402;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/ca/c1/583765384.jpg;E245;29;NA;18000.0;chalet;rent;375.0;False;6;5;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.97184;1.3981999;False;https://www.idealista.com/inmueble/81754402/;False;NA;False;NA
84922887;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/69/c6/669947175.jpg;TC191;34;bj;800.0;flat;rent;133.0;True;4;2;Colonia de Sant Jordi;Balears (Illes);Colonia de Sant Jordi;NA;es;39.3160615;2.9912925;False;https://www.idealista.com/inmueble/84922887/;False;good;False;False
87116809;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/6d/47/584105843.jpg;180710;14;3;600.0;flat;rent;70.0;True;1;1;Romani;Balears (Illes);Betlem;NA;es;39.7532851;3.3148035;False;https://www.idealista.com/inmueble/87116809/;False;good;False;True
40322501;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/a7/df/723687096.jpg;JV674;28;NA;2500.0;chalet;rent;264.0;False;5;4;Esporles;Balears (Illes);Esporles;NA;es;39.6511036;2.6231017;False;https://www.idealista.com/inmueble/40322501/;True;good;False;NA
81817667;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/91/db/586203600.jpg;MY126;29;NA;2200.0;chalet;rent;350.0;False;4;3;Valldemossa;Balears (Illes);Valldemossa;NA;es;39.7111;2.62409;False;https://www.idealista.com/inmueble/81817667/;False;good;False;NA
81886423;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/27/af/586947883.jpg;NA;31;NA;6500.0;chalet;rent;500.0;False;4;4;barrio Son Vida;Balears (Illes);Palma de Mallorca;Son Vida;es;39.5794396;2.5928397;False;https://www.idealista.com/inmueble/81886423/;False;good;False;NA
81886773;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/2d/5f/586953904.jpg;NA;32;bj;1900.0;duplex;rent;270.0;True;4;2;Calle sol;Balears (Illes);Calvià;Cala Vinyes;es;39.4931522;2.5333216;False;https://www.idealista.com/inmueble/81886773/;False;good;False;True
81911189;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/7e/6a/595256740.jpg;306;28;1;3800.0;flat;rent;180.0;True;3;3;Paseo Joan Carles I, 1007;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9153719;1.4443758;True;https://www.idealista.com/inmueble/81911189/;False;good;False;True
81948792;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/5b/ec/588315879.jpg;41993;13;1;3000.0;flat;rent;290.0;True;6;2;barrio Sta Catalina - El Jonquet;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5735076;2.6431306;False;https://www.idealista.com/inmueble/81948792/;False;good;False;True
82011878;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/5e/ab/720859109.jpg;13569;26;bj;1150.0;duplex;rent;72.0;False;2;2;barrio Genova;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5639639;2.6021642;False;https://www.idealista.com/inmueble/82011878/;False;NA;False;False
82050179;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/df/c3/729047632.jpg;73;26;NA;2000.0;chalet;rent;180.0;False;5;2;Palmanyola;Balears (Illes);Palmanyola;NA;es;39.6630029;2.6723735;False;https://www.idealista.com/inmueble/82050179/;False;NA;False;NA
82074602;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/ae/ec/590859806.jpg;info@homeonibiza.com;27;1;2600.0;flat;rent;210.0;True;4;3;San Carlos;Balears (Illes);Santa Eulalia del Río;San Carlos;es;39.0314811;1.5625257;False;https://www.idealista.com/inmueble/82074602/;False;good;False;True
82121446;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/d1/56/591806630.jpg;P-511;21;5;1100.0;flat;rent;93.0;True;3;1;barrio Son Armadams;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.571399;2.6320615;False;https://www.idealista.com/inmueble/82121446/;False;good;False;True
82174182;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/6d/a0/592885654.jpg;NA;43;NA;1200.0;chalet;rent;140.0;False;1;1;Ronda del Matí;Balears (Illes);Manacor;S'Illot-Cala Morlanda;es;39.5582143;3.3744756;False;https://www.idealista.com/inmueble/82174182/;False;good;False;NA
82175431;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/c4/cc/718537489.jpg;ATC0390;18;NA;1900.0;penthouse;rent;154.0;True;2;2;Marina Botafoc - Talamanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9166154;1.4462491;False;https://www.idealista.com/inmueble/82175431/;False;NA;False;True
87243590;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/24/c5/593921772.jpg;A310;15;3;1225.0;flat;rent;65.0;True;1;1;des Caló, 104;Balears (Illes);Sant Josep de Sa Talaia;San Agustín - Cala de Bou;es;38.9703138;1.2780606;True;https://www.idealista.com/inmueble/87243590/;True;good;False;True
82233720;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/ed/e0/593931705.jpg;W-02ANJO;10;4;1700.0;flat;rent;127.0;False;3;2;barrio Ses Cadenes-Arenal;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5140273;2.746647;False;https://www.idealista.com/inmueble/82233720/;False;NA;False;True
35776446;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/2c/08/594000797.jpg;NA;31;NA;7083.0;chalet;rent;330.0;False;3;4;Jesús/Nuestra Señora de Jesús;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.919036;1.4686059;False;https://www.idealista.com/inmueble/35776446/;False;good;False;NA
82269328;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/27/34/595822609.jpg;50021;21;4;1100.0;flat;rent;80.0;True;2;1;barrio La Bonanova - Porto Pi;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5516047;2.6195628;False;https://www.idealista.com/inmueble/82269328/;False;good;False;True
82296226;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/10/fe/595221429.jpg;NA;19;2;1800.0;flat;rent;60.0;True;1;1;Plaza cort;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5702049;2.6476813;False;https://www.idealista.com/inmueble/82296226/;False;good;False;False
82311482;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/24/af/595565754.jpg;AV507;11;2;1400.0;flat;rent;60.0;True;1;1;Avenida General Roca;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5588649;2.6271307;False;https://www.idealista.com/inmueble/82311482/;False;good;False;True
82356824;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/d8/28/596464300.jpg;NA;21;NA;4000.0;countryHouse;rent;340.0;False;4;3;Diseminado Nebot;Balears (Illes);Sant Josep de Sa Talaia;Sant Josep;es;38.930629;1.2903889;False;https://www.idealista.com/inmueble/82356824/;False;good;False;NA
82331309;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/e1/1e/595955346.jpg;KNP07262Rent;35;NA;6000.0;chalet;rent;640.0;False;8;8;Puerto de Pollença;Balears (Illes);Puerto de Pollença;NA;es;39.9007473;3.078255;False;https://www.idealista.com/inmueble/82331309/;False;NA;False;NA
82477146;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/d4/ce/598578110.jpg;R 09;36;NA;2500.0;countryHouse;rent;140.0;False;4;2;Carretera Ma-11, Buñola;Balears (Illes);Bunyola;NA;es;39.697752;2.6872113;False;https://www.idealista.com/inmueble/82477146/;False;good;False;NA
82478106;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/fc/a1/283966333.jpg;C-226;40;NA;4000.0;chalet;rent;310.0;False;4;2;Calle de Santa Maria;Balears (Illes);Llucmajor;Sa Torre;es;39.444791;2.7511661;False;https://www.idealista.com/inmueble/82478106/;False;good;False;NA
82059260;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/7c/d3/590545755.jpg;77;32;NA;8000.0;chalet;rent;390.0;False;4;6;Santa Ponça;Balears (Illes);Calvià;Santa Ponça;es;39.5030949;2.4692802;False;https://www.idealista.com/inmueble/82059260/;False;good;False;NA
82512691;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/9f/cc/599239747.jpg;NA;16;1;6600.0;flat;rent;320.0;True;4;5;Es Pouet de Talamanca;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9154418;1.4616267;False;https://www.idealista.com/inmueble/82512691/;False;good;False;True
82565447;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/6b/8c/642859003.jpg;CLAZARA;9;3;700.0;flat;rent;50.0;True;1;1;Calle DEL BISBE AZARA;Balears (Illes);Eivissa;Dalt Vila - La Marina;es;38.9110603;1.4332473;False;https://www.idealista.com/inmueble/82565447/;False;good;False;False
37317269;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/bf/7c/214584463.jpg;A3-;22;1;3000.0;flat;rent;200.0;True;4;2;Carretera Arenal;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5186615;2.7455693;False;https://www.idealista.com/inmueble/37317269/;False;good;False;False
82424574;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/6d/5c/597842425.jpg;1318;29;NA;4500.0;chalet;rent;400.0;False;6;5;Calle Bienvenida;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9458179;1.4627399;False;https://www.idealista.com/inmueble/82424574/;False;NA;False;NA
37353343;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/8c/00/215380583.jpg;A2-;10;1;1100.0;flat;rent;65.0;False;1;1;Calle de la Mar Menor, 5;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5198816;2.7422334;True;https://www.idealista.com/inmueble/37353343/;False;good;False;True
82763060;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/8f/67/604425348.jpg;KG140;49;2;1700.0;duplex;rent;150.0;True;3;3;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.571598;2.6508456;False;https://www.idealista.com/inmueble/82763060/;False;good;False;True
82720303;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/61/9f/604669793.jpg;Puerto Andratx;24;2;1600.0;flat;rent;90.0;True;2;2;Sant Carles;Balears (Illes);Andratx;Port d'Andratx;es;39.5437456;2.3849751;False;https://www.idealista.com/inmueble/82720303/;True;good;False;False
82781472;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/31/c5/670611562.jpg;000671;25;7;2000.0;flat;rent;200.0;True;5;3;barrio Son Dameto;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5777911;2.6285972;False;https://www.idealista.com/inmueble/82781472/;False;good;False;True
82783192;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/7a/dc/604871703.jpg;42255;12;bj;1150.0;flat;rent;100.0;True;2;2;Son Verí;Balears (Illes);Llucmajor;Son Verí;es;39.4892258;2.7408012;False;https://www.idealista.com/inmueble/82783192/;False;good;False;False
82029558;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/47/26/686266445.jpg;IHS AL-527;34;NA;4500.0;chalet;rent;430.0;False;4;5;Calle de Segovia, 5;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9465356;1.490987;True;https://www.idealista.com/inmueble/82029558/;False;good;False;NA
82795914;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/3b/7a/605168987.jpg;W-02E2X0;7;3;1500.0;flat;rent;75.0;False;2;1;barrio Les Maravelles;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5231071;2.7388854;False;https://www.idealista.com/inmueble/82795914/;False;NA;False;NA
82813082;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/f8/0b/605492731.jpg;C-147;17;NA;2500.0;chalet;rent;250.0;False;4;3;barrio Cala Major;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5564161;2.6109068;False;https://www.idealista.com/inmueble/82813082/;False;NA;False;NA
82833752;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/e0/dd/606016624.jpg;NA;29;NA;1980.0;chalet;rent;200.0;False;5;2;magnolias;Balears (Illes);Palmanyola;NA;es;39.6607247;2.6698155;False;https://www.idealista.com/inmueble/82833752/;False;good;False;NA
39920431;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/e4/76/250462866.jpg;41469;16;NA;1600.0;chalet;rent;150.0;False;2;2;barrio Zona Colegios - Son Moix;Balears (Illes);Palma de Mallorca;La Vileta - Son Rapinya;es;39.585637;2.619171;False;https://www.idealista.com/inmueble/39920431/;False;good;False;NA
1248620;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/15/d1/14199820.jpg;31598;10;5;2200.0;flat;rent;115.0;True;2;2;barrio La Bonanova - Porto Pi;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5524966;2.6233322;False;https://www.idealista.com/inmueble/1248620/;True;good;False;True
82950591;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/4d/70/608349853.jpg;NA;24;bj;2250.0;flat;rent;115.0;True;3;2;Calle de La Punta;Balears (Illes);Eivissa;Figueretes - Platja d'En Bossa;es;38.8938612;1.4117401;False;https://www.idealista.com/inmueble/82950591/;False;good;False;True
82996149;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/b6/47/609471325.jpg;CM19092;18;6;1300.0;flat;rent;98.0;True;3;2;barrio Camp d'En Serralta ;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5742863;2.642407;False;https://www.idealista.com/inmueble/82996149/;False;good;False;True
82996508;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/2c/54/609479480.jpg;CM19091;18;2;2500.0;flat;rent;160.0;True;3;2;barrio Sta Catalina - El Jonquet;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5720174;2.6388181;False;https://www.idealista.com/inmueble/82996508/;False;good;False;True
82996806;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/08/62/609485426.jpg;NA;35;NA;6000.0;chalet;rent;200.0;False;4;5;Marina Botafoc - Talamanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9115607;1.4526938;False;https://www.idealista.com/inmueble/82996806/;False;good;False;NA
83045912;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/24/7f/610508623.jpg;PA418;7;NA;1050.0;flat;rent;60.0;False;1;1;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5696317;2.649271;False;https://www.idealista.com/inmueble/83045912/;False;NA;False;NA
83045916;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/c1/15/610508769.jpg;EA448;7;NA;2500.0;flat;rent;230.0;False;2;2;barrio Coll d'En Rabassa;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5525378;2.6916449;False;https://www.idealista.com/inmueble/83045916/;False;NA;False;NA
83045919;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/ee/bb/610509001.jpg;EA486;7;NA;1000.0;flat;rent;45.0;False;2;1;barrio La Seu - Cort - Monti-Sion;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5697094;2.6476662;False;https://www.idealista.com/inmueble/83045919/;False;NA;False;NA
83051277;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/fb/57/610605319.jpg;6128-1118 Ground floor for rent Can Pastilla;15;bj;1300.0;flat;rent;116.0;True;3;2;barrio Can Pastilla;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5353999;2.717956;False;https://www.idealista.com/inmueble/83051277/;False;good;False;True
82977998;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/74/a1/609086896.jpg;E302;20;NA;2000.0;chalet;rent;110.0;False;3;2;Cala Vedella - Cala Tarida - Cala Conta;Balears (Illes);Sant Josep de Sa Talaia;Cala Vedella - Cala Tarida - Cala Conta;es;38.9352107;1.2403531;False;https://www.idealista.com/inmueble/82977998/;False;NA;False;NA
83061707;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/6a/10/610804889.jpg;EA535;14;NA;1600.0;flat;rent;110.0;False;2;2;barrio Sta Catalina - El Jonquet;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5670809;2.6374427;False;https://www.idealista.com/inmueble/83061707/;False;NA;False;NA
83071554;https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/ea/4f/6f/616104820.jpg;G187;14;3;1500.0;penthouse;rent;97.0;True;2;1;barrio Marqués de la Fontsanta;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5751585;2.6539782;False;https://www.idealista.com/inmueble/83071554/;False;good;False;False
83174907;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/42/dd/612765951.jpg;KRO00099;9;1;2700.0;flat;rent;190.0;False;3;2;Sol de Mallorca;Balears (Illes);Calvià;Sol de Mallorca;es;39.4853003;2.5269338;False;https://www.idealista.com/inmueble/83174907/;False;NA;False;NA
